iso,country,region,year,traffic_eb,broadband_subs,mobile_broadband_penetration,cellular_subs,cov_5g,cov_4g,cov_3g,cov_2g,region_adoption_factor,5g_penetration_rate,5g_penetration_pct,estimated_5g_subscriptions,synthetic_5g_subscription_flag,gdp_per_capita,urbanization_rate,log_gdp_per_capita,mobile_traffic_per_sub,traffic_growth_rate
MAC,"Macao, China",East Asia & Pacific,2021,0.054,1274747.0,183.574788091048,1274747.0,0.0,99.7,99.8,99.9,0.1984,0.0,0.0,0.0,True,44884.8961602393,100.0,10.711856628725693,3.5301122497248474,
MAC,"Macao, China",East Asia & Pacific,2022,0.064,1213216.0,172.244717160072,1213216.0,93.0,99.8,99.8,99.9,0.341,0.31713,31.713,384747.19008000003,True,36806.891255461,100.0,10.51344036900227,4.396029506150046,24.529453886138942
MAC,"Macao, China",East Asia & Pacific,2023,0.079,1374126.0,192.478344669931,1374126.0,95.8,99.8,99.8,99.9,0.4712,0.45140959999999997,45.14096,620293.6680095999,True,67216.3631112124,100.0,11.115671995549006,4.790924073435284,8.982982637691151
MAC,"Macao, China",East Asia & Pacific,2024,0.103,1448713.0,201.136947388589,1448713.0,92.7,99.7,99.7,99.9,0.5704,0.5287608,52.87608,766022.6448504,True,72004.7437020733,100.0,11.184487280578905,5.924798999755875,23.667144562104436
MAR,Morocco,Middle East & North Africa,2019,1.2343,23677204.0,65.386956158889,46666722.0,0.0,98.75,98.97,99.7,0.0108,0.0,0.0,0.0,True,3508.09765625,61.8430450233765,8.162829191260244,4.3441925547177505,
MAR,Morocco,Middle East & North Africa,2020,2.2693,27743105.0,75.8335536469725,49421023.0,0.0,98.75,99.0,99.75,0.054,0.0,0.0,0.0,True,3268.0302734375,62.0933436005366,8.091942719534753,6.816408377264669,56.9085230778299
MAR,Morocco,Middle East & North Africa,2021,3.526963,30621172.0,82.8619520218977,51333884.0,0.0,99.05,99.32,99.75,0.1728,0.0,0.0,0.0,True,3785.93627929688,62.3173276600289,8.239048501014024,9.598377989364135,40.81283658676318
MAR,Morocco,Middle East & North Africa,2022,4.33,33204000.0,88.9494577201293,52958744.0,0.0,99.4,99.5,99.8,0.297,0.0,0.0,0.0,True,3463.1376953125,62.5118468550703,8.149930305469434,10.867164598642733,13.218760614392643
MAR,Morocco,Middle East & North Africa,2023,5.07,35685000.0,94.6237859298925,55873000.0,0.0,99.7,99.7,99.85,0.4104,0.0,0.0,0.0,True,3813.72607421875,62.673750838878,8.246361962453351,11.839708561020037,8.94938098663538
MAR,Morocco,Middle East & North Africa,2024,5.51,37442000.0,98.3215511770081,58286168.0,0.0,99.8,99.35,99.5,0.4968,0.0,0.0,0.0,True,4153.1943359375,62.7998124018197,8.331633036645623,12.263411854779838,3.5786632042173805
MCO,Monaco,Europe,2019,0.001408138,33652.0,88.3045999632633,33783.0,0.0,100.0,100.0,100.0,0.01,0.0,0.0,0.0,True,193746.785647412,100.0,12.174307356871068,3.4870091921233013,
MCO,Monaco,Europe,2020,0.001605,35100.0,92.2470433639947,35485.0,100.0,100.0,100.0,100.0,0.05,0.05,5.0,1774.25,True,176891.886538492,100.0,12.08329401441823,3.8105413105413106,9.278212376062168
MCO,Monaco,Europe,2021,0.005247,35061.0,91.003711682716,37426.0,100.0,100.0,100.0,100.0,0.16,0.16,16.0,5988.16,True,223823.363960226,100.0,12.318612466016136,12.471121759219647,227.2795317746614
MCO,Monaco,Europe,2022,0.004781,37710.0,96.8636818987439,38955.0,100.0,100.0,100.0,100.0,0.275,0.275,27.500000000000004,10712.625,True,226052.001905201,100.0,12.328520348711853,10.565278882701318,-15.282048506257095
MCO,Monaco,Europe,2023,0.005758,39468.0,101.314303316562,40538.0,100.0,100.0,100.0,100.0,0.38,0.38,38.0,15404.44,True,256799.788612806,100.0,12.45605202763875,12.157528461876288,15.070587315797068
MCO,Monaco,Europe,2024,0.0078164,40625.0,105.161657736015,41490.0,100.0,100.0,100.0,100.0,0.46,0.46,46.0,19085.4,True,288001.433369041,100.0,12.570720736081535,16.033641025641025,31.882405835359506
MDA,Moldova,Europe,2019,0.1,2381083.0,76.499134796351,3613846.0,0.0,98.0,99.9,99.99,0.01,0.0,0.0,0.0,True,4405.33418162155,40.772289276123,8.390571399652002,3.499808000533091,
MDA,Moldova,Europe,2020,0.14,2371108.0,77.2566566888152,3420383.0,0.0,99.0,99.9,99.99,0.05,0.0,0.0,0.0,True,4375.7788930524,41.3368530273438,8.383839815643466,4.920343850498023,40.5889651589046
MDA,Moldova,Europe,2021,0.201563,2688907.0,88.9254105294767,3900179.0,0.0,99.0,99.9,99.99,0.16,0.0,0.0,0.0,True,5274.60582195352,41.8115425109863,8.570659229856147,6.246745114898606,26.957491279117175
MDA,Moldova,Europe,2022,0.259798,2829580.0,93.078748743826,4170329.0,0.0,99.2,99.9,99.99,0.275,0.0,0.0,0.0,True,5744.29618434435,42.4048843383789,8.655962673525478,7.651253307322405,22.483840249444786
MDA,Moldova,Europe,2023,0.32714,2894911.0,94.3868578154395,3973269.0,0.0,99.3,99.9,99.99,0.38,0.0,0.0,0.0,True,6799.58594644576,43.0011825561523,8.824616999081748,9.417100099680669,23.07918351975502
MDA,Moldova,Europe,2024,0.367589,2930564.0,96.5601864406165,3644487.0,0.0,99.4,99.9,99.99,0.46,0.0,0.0,0.0,True,7576.19589413326,43.516471862793,8.932766491729783,10.452737652774916,10.997414725679366
MDG,Madagascar,Sub-Saharan Africa,2019,0.032674,4396445.0,15.5794276550225,13003000.0,0.0,25.0,65.0,80.0,0.0052,0.0,0.0,0.0,True,499.818837622534,30.3046972370204,6.214245708011786,0.6193261449496885,
MDG,Madagascar,Sub-Saharan Africa,2020,0.064379199,4757652.0,16.4320127033792,15869000.0,0.0,25.0,65.0,80.0,0.026,0.0,0.0,0.0,True,450.771615201509,30.7019474167548,6.110960814791712,1.127643057962205,82.0758040262954
MDG,Madagascar,Sub-Saharan Africa,2021,0.10259,5159274.0,17.37650997776,16008756.0,0.0,27.11,67.1,88.0,0.0832,0.0,0.0,0.0,True,483.469463351195,31.1137123216036,6.180988155403887,1.6570483883326739,46.94795277923956
MDG,Madagascar,Sub-Saharan Africa,2022,0.12768,7131226.0,23.4292632310115,19707972.0,6.0,27.32,67.23,88.2,0.143,0.008579999999999999,0.8579999999999999,169094.39975999997,True,503.51453347296,31.5397813465886,6.221612576633713,1.4920295612563672,-9.958600378734205
MDG,Madagascar,Sub-Saharan Africa,2023,0.19034,8126775.0,26.0507523865612,23539295.0,6.12,33.64,68.16,88.54,0.1976,0.01209312,1.2093120000000002,284663.5191504,True,508.718427705591,31.9799438860946,6.231894676267143,1.9517787396189343,30.813677577234742
MDV,Maldives,South & Southeast Asia,2019,0.014,268843.0,55.1211631001515,828042.0,0.0,100.0,100.0,100.0,0.0092,0.0,0.0,0.0,True,11740.2724029785,40.0492764783282,9.370780296092331,4.339583573560281,
MDV,Maldives,South & Southeast Asia,2020,0.016,252009.0,50.1891985549214,717708.0,37.0,100.0,100.0,100.0,0.046,0.01702,1.702,12215.39016,True,7393.8886543933,40.3985147902839,8.908409080469653,5.2908163332791025,21.919908756093175
MDV,Maldives,South & Southeast Asia,2021,0.016,241843.0,46.8548146483414,706043.0,45.0,100.0,100.0,100.0,0.1472,0.06624000000000001,6.6240000000000006,46768.28832000001,True,10176.143882547,40.7398648710483,9.22780142488118,5.513218630819719,4.203553545068495
MDV,Maldives,South & Southeast Asia,2022,0.015,280782.0,53.5735137548511,715188.0,53.0,100.0,100.0,100.0,0.253,0.13409000000000001,13.409,95899.55892000001,True,11786.0191492983,41.0641769690663,9.374669290146098,4.4518523267161,-19.251300831249864
MDV,Maldives,South & Southeast Asia,2023,0.012,276126.0,52.4960360764571,744814.0,53.0,100.0,100.0,100.0,0.3496,0.185288,18.5288,138005.09643200002,True,12587.6126038651,41.5096832933973,9.440468482676188,3.6215350962966184,-18.65105060733143
MDV,Maldives,South & Southeast Asia,2024,0.019,307384.0,58.2388371330753,781866.0,69.0,100.0,100.0,100.0,0.4232,0.292008,29.200799999999997,228311.12692799998,True,13379.3513577224,41.9982152717385,9.501467854011015,5.150994629952546,42.23235431902766
MEX,Mexico,Latin America,2019,3.781739161,97435426.0,77.4754418593541,122035192.0,0.0,90.04,95.01,95.83,0.0076,0.0,0.0,0.0,True,10369.5553585271,78.355984332992,9.246629422630924,3.234397826549589,
MEX,Mexico,Latin America,2020,5.037901,101377519.0,79.9513212456617,122898392.0,0.0,93.47,95.58,96.02,0.038,0.0,0.0,0.0,True,8841.27075039868,78.677960602824,9.08718589534574,4.141204948340996,28.0363508269722
MEX,Mexico,Latin America,2021,6.314844,109476703.0,85.7644272285094,126492696.0,0.0,94.96,95.68,96.57,0.1216,0.0,0.0,0.0,True,10314.0506722115,78.9324007418057,9.241262387553219,4.806840045228618,16.073464249922754
MEX,Mexico,Latin America,2022,7.713,119899795.0,93.2251684717353,135970590.0,18.87,95.32,96.05,96.39,0.209,0.0394383,3.94383,5362448.919597,True,11405.7940473759,79.199683215791,9.341876755037235,5.360726429932595,11.522879469512981
MEX,Mexico,Latin America,2023,8.731,126204682.0,97.2752554596621,144965265.0,37.13,96.94,97.01,98.05,0.2888,0.10723144000000001,10.723144000000001,15544834.115931602,True,13860.9597809326,79.4734935748046,9.53683151860988,5.765105714012523,7.543367291082093
MEX,Mexico,Latin America,2024,9.267,135776818.0,103.756513198771,152435686.0,45.76,97.4,97.4,98.42,0.3496,0.15997696,15.997696,24386197.64179456,True,14185.7812248529,79.7538805976118,9.559995419737918,5.687642495790407,-1.3436565097815212
MKD,North Macedonia,Europe,2019,0.04538,1352556.0,71.275652244023,1921013.0,0.0,99.53,99.88,99.88,0.01,0.0,0.0,0.0,True,6718.85826635458,60.6286848102132,8.81267351824232,2.7959409197598224,
MKD,North Macedonia,Europe,2020,0.064465,1379354.0,73.6828497634901,1862138.0,0.0,99.58,99.88,99.88,0.05,0.0,0.0,0.0,True,6659.59651070776,61.1593302746435,8.803814177721337,3.8946371514008242,39.29611759233389
MKD,North Macedonia,Europe,2021,0.090386,1416911.0,76.5439401698874,1941352.0,0.0,99.58,99.88,99.88,0.16,0.0,0.0,0.0,True,7620.80296977508,61.6841975628139,8.93863701973987,5.315906691857616,36.4929898526128
MKD,North Macedonia,Europe,2022,0.132664,1458377.0,79.2495841559194,2048236.0,0.0,99.58,99.85,99.88,0.275,0.0,0.0,0.0,True,7606.2375253797,61.9530566607267,8.936723916685809,7.580573015985121,42.60169441266339
MKD,North Macedonia,Europe,2023,0.204532,1561711.0,85.2554479141305,1950114.0,66.23,99.85,99.93,99.93,0.38,0.251674,25.1674,490792.990836,True,8674.35846327485,62.2518322545779,9.0681266497202,10.9138844084042,43.97176025334946
MKD,North Macedonia,Europe,2024,0.25443,1607241.0,88.164183501014,1975907.0,97.01,99.74,99.87,99.94,0.46,0.44624600000000003,44.6246,881740.5951220001,True,9291.85661671864,62.5645376928533,9.136893662940274,13.191861083683158,20.872281490582843
MLT,Malta,Europe,2019,0.0147077,387467.0,76.8760850371517,634386.0,0.0,100.0,100.0,100.0,0.01,0.0,0.0,0.0,True,32421.9179752262,94.9332032524644,10.386589953787338,3.1632156200829145,
MLT,Malta,Europe,2020,0.034313,423712.0,81.7650089635995,633123.0,0.0,100.0,100.0,100.0,0.05,0.0,0.0,0.0,True,31823.4363934505,95.1841082280263,10.36795829082665,6.748491113460716,113.34274750716564
MLT,Malta,Europe,2021,0.049652,414674.0,79.0795154621874,649919.0,25.0,100.0,100.0,100.0,0.16,0.04,4.0,25996.760000000002,True,38096.8360735119,95.5145343617045,10.54788651497658,9.978119358017784,47.8570422670509
MLT,Malta,Europe,2022,0.080737,659865.0,124.929003089786,701762.0,100.0,100.0,100.0,100.0,0.275,0.275,27.500000000000004,192984.55000000002,True,35638.8869457406,95.6003155132879,10.481192650618405,10.196151232954216,2.185099888199238
MLT,Malta,Europe,2023,0.117866,689577.0,129.387228964492,749302.0,100.0,100.0,100.0,100.0,0.38,0.38,38.0,284734.76,True,40905.8059585057,95.6272277147965,10.619027286931928,14.243756196431532,39.697380619417984
MLT,Malta,Europe,2024,0.138613,808450.0,149.822000085247,766620.0,100.0,100.0,100.0,100.0,0.46,0.46,46.0,352645.2,True,43898.5781808597,95.6546264490509,10.689637210859036,14.28793782340693,0.31018241513054434
MMR,Myanmar,South & Southeast Asia,2019,0.02,58888983.0,111.869653057321,81945491.0,0.0,88.89,96.3,96.3,0.0092,0.0,0.0,0.0,True,1425.98954241668,30.0782436945232,7.262621267438711,0.028301841562906032,
MMR,Myanmar,South & Southeast Asia,2021,0.032535,58937190.0,110.395934208978,67930093.0,0.0,94.31,94.31,96.34,0.1472,0.0,0.0,0.0,True,1242.7213439951,30.2368812529698,7.125058886165458,0.0460023628544218,
MMR,Myanmar,South & Southeast Asia,2022,0.261171,52602318.0,97.8524218718652,57807409.0,0.0,94.34,95.42,96.0,0.253,0.0,0.0,0.0,True,1158.05005055976,30.311095757938,7.054492878753113,0.41375077805506594,799.4120136055049
MMR,Myanmar,South & Southeast Asia,2023,0.611657,58870931.0,108.750786338694,65516851.0,0.0,94.44,95.44,96.38,0.3496,0.0,0.0,0.0,True,1233.19666209269,30.3820718069466,7.1173649893043835,0.8658163851131667,109.26036421807903
MMR,Myanmar,South & Southeast Asia,2024,0.878,56217750.0,103.151662627499,62309432.0,0.0,94.54,95.44,96.38,0.4232,0.0,0.0,0.0,True,1359.05001560107,30.4499084074136,7.214541216712384,1.3014869265786457,50.31904558014742
MNE,Montenegro,Europe,2019,0.040647985,505535.0,82.6487288017827,1150998.0,0.0,97.65,98.0,98.52,0.01,0.0,0.0,0.0,True,8749.02375172644,65.1686759904159,9.076697401895863,6.700489745187443,
MNE,Montenegro,Europe,2020,0.05128,539547.0,88.7507710528264,1080089.0,0.0,97.52,98.34,98.34,0.05,0.0,0.0,0.0,True,7538.53635992191,65.2490688418027,8.92778332543768,7.920224435189767,18.20366475269044
MNE,Montenegro,Europe,2021,0.073701,561944.0,93.060042957617,1120074.0,0.0,97.83,98.01,98.41,0.16,0.0,0.0,0.0,True,9317.15520065156,65.3266031317675,9.13961262510406,10.929469840411144,37.994446115077494
MNE,Montenegro,Europe,2022,0.103936,642967.0,104.607352500944,1274031.0,75.8,97.87,97.98,98.41,0.275,0.20845000000000002,20.845000000000002,265571.76195,True,10024.5435616209,65.4012965440866,9.21279172112537,13.470883160929462,23.25285084846087
MNE,Montenegro,Europe,2023,0.15158,708376.0,111.810238149355,1312960.0,85.37,97.97,97.97,98.46,0.38,0.324406,32.4406,425932.10176000005,True,12259.8775034436,65.4731667624849,9.414087217877775,17.831867068713038,32.37340756122094
MNE,Montenegro,Europe,2024,0.18713,739506.0,115.823073272574,1415427.0,91.23,98.1,98.1,98.56,0.46,0.41965800000000003,41.9658,593995.263966,True,13263.3281277699,65.5422314706266,9.492758222275022,21.087275379329807,18.256127067751393
MNG,Mongolia,East Asia & Pacific,2019,0.12,3604351.0,111.516862188915,4418919.0,0.0,59.0,96.0,100.0,0.0124,0.0,0.0,0.0,True,4347.54610314873,67.8277299551557,8.377366850691757,2.7744245774065845,
MNG,Mongolia,East Asia & Pacific,2020,0.25,3579771.0,108.781673673607,4363919.0,0.0,73.0,100.0,100.0,0.062,0.0,0.0,0.0,True,4001.25193077703,68.0894771770775,8.294362573827419,5.819739121115103,109.76382520930343
MNG,Mongolia,East Asia & Pacific,2021,0.377617,3889239.0,116.455648066248,4687304.0,0.0,99.0,100.0,100.0,0.1984,0.0,0.0,0.0,True,4517.61578018785,69.2153244018555,8.415739651399244,8.091064430170873,39.02795747003462
MNG,Mongolia,East Asia & Pacific,2022,0.480582,3996900.0,118.041414465087,4835520.0,0.0,99.0,100.0,100.0,0.341,0.0,0.0,0.0,True,4993.51487463495,69.783805847168,8.515895324478182,10.01989041507168,23.838964595416947
MNG,Mongolia,East Asia & Pacific,2023,0.661396,4122366.0,120.117939399732,4841935.0,0.0,99.0,100.0,100.0,0.4712,0.0,0.0,0.0,True,5838.63108083902,70.4464492797852,8.672251644379449,13.370072752718544,33.43531913889597
MNG,Mongolia,East Asia & Pacific,2024,0.7659799,4137353.0,119.042019369652,4889043.0,0.0,99.0,100.0,100.0,0.5704,0.0,0.0,0.0,True,6750.6301157724,70.9566040039062,8.81739112999449,15.428139279711772,15.39308397985164
MOZ,Mozambique,Sub-Saharan Africa,2020,0.073785,5233905.0,17.0022025950887,15463226.0,0.0,50.0,85.0,85.0,0.026,0.0,0.0,0.0,True,462.433876479921,33.9044006416285,6.136503576958184,1.17479205297001,
MOZ,Mozambique,Sub-Saharan Africa,2021,0.03887178,6240906.0,19.6825576041226,13686234.0,0.0,50.0,85.0,85.0,0.0832,0.0,0.0,0.0,True,509.907829475551,34.4499259401554,6.234229982866839,0.5190456321566131,-55.81808449891997
MOZ,Mozambique,Sub-Saharan Africa,2022,0.29791492,7636756.0,23.3852843955181,14962380.0,5.0,60.0,85.0,87.0,0.143,0.00715,0.715,106981.017,True,578.251663751351,35.0536638047945,6.360009178325483,3.250888640848723,526.3203925522724
MOZ,Mozambique,Sub-Saharan Africa,2024,0.331110048848137,10372214.0,29.9500002396644,17144376.0,10.0,84.0,86.0,88.0,0.2392,0.02392,2.392,410093.47392,True,656.776824637306,36.4332337447237,6.487344272249701,2.6602328172826057,
MRT,Mauritania,Sub-Saharan Africa,2019,0.03256339,2513141.0,56.2512366519925,4710800.0,0.0,0.0,43.3,96.3,0.0052,0.0,0.0,0.0,True,1767.072710621,56.0596215779146,7.477079620664377,1.0797706270095204,
MRT,Mauritania,Sub-Saharan Africa,2020,0.04519,2897249.0,62.9818802986263,5808909.0,0.0,0.0,43.5,96.5,0.026,0.0,0.0,0.0,True,1795.76459566714,56.9836701058893,7.49318616881671,1.299796231988805,20.37706893256179
MRT,Mauritania,Sub-Saharan Africa,2021,0.056857,3265628.0,68.9696916961254,6512361.0,0.0,34.7,43.7,96.6,0.0832,0.0,0.0,0.0,True,1947.78918383313,57.901535141641,7.574450256494497,1.4508949988588207,11.62480419248646
MRT,Mauritania,Sub-Saharan Africa,2022,0.153621,3477344.0,71.3208140802935,5357540.0,0.0,34.7,43.9,97.7,0.143,0.0,0.0,0.0,True,1960.35240077424,58.8120996197226,7.580879532376531,3.6814735614307934,153.73811091267115
MRT,Mauritania,Sub-Saharan Africa,2023,0.259232,3000897.0,59.7497710774502,4558995.0,0.0,53.85,60.95079667,97.0,0.1976,0.0,0.0,0.0,True,2135.78187606359,59.7142464747058,7.666588076917935,7.198736466685351,95.53953998484195
MRT,Mauritania,Sub-Saharan Africa,2024,0.30756592,3619709.0,70.0219077861142,4759715.0,0.0,73.0,78.00159334,97.0,0.2392,0.0,0.0,0.0,True,2110.12036938187,60.6068586411829,7.654500271943401,7.0808159808794935,-1.6380719915442876
MUS,Mauritius,Sub-Saharan Africa,2019,0.00235,1109500.0,86.2571621821235,1866600.0,0.0,99.0,99.0,99.0,0.0052,0.0,0.0,0.0,True,11568.2533399824,39.2509492806955,9.356019844226378,0.17650593360372538,
MUS,Mauritius,Sub-Saharan Africa,2020,0.00222,1245600.0,97.0680855938524,1912900.0,0.0,99.0,99.0,99.0,0.026,0.0,0.0,0.0,True,9135.84773751062,39.1607039074325,9.119961265547476,0.1485228002569043,-15.853933505513861
MUS,Mauritius,Sub-Saharan Africa,2021,0.0709,1411700.0,110.321555645686,1971300.0,4.5,99.0,99.0,99.0,0.0832,0.0037439999999999995,0.37439999999999996,7380.547199999999,True,9177.71195973013,39.077147315722,9.124533210689158,4.18526126891927,2717.925100846401
MUS,Mauritius,Sub-Saharan Africa,2022,0.135,1524600.0,119.470586852437,2096800.0,33.0,99.0,99.0,99.0,0.143,0.047189999999999996,4.718999999999999,98947.992,True,10246.5017455553,39.0000125885784,9.234691633196247,7.378984651711924,76.30881748076261
MUS,Mauritius,Sub-Saharan Africa,2023,0.2007,1710700.0,134.321303278611,2104700.0,50.0,99.0,99.0,99.0,0.1976,0.0988,9.879999999999999,207944.36,True,11269.9684462139,39.0039901092226,9.329896807226344,9.77669959665634,32.4938329338867
MUS,Mauritius,Sub-Saharan Africa,2024,0.262,1852300.0,145.716265893835,2195100.0,65.0,99.0,99.0,99.0,0.2392,0.15548,15.548,341294.148,True,11990.7798944837,39.0162147027917,9.391893291317684,11.787147510302505,20.56366664199998
MWI,Malawi,Sub-Saharan Africa,2019,0.0285,5938386.0,31.2123589122785,8901027.0,0.0,50.0,78.0,88.0,0.0052,0.0,0.0,0.0,True,580.889139762475,16.1383746619001,6.364559929286583,0.3999403204843875,
MWI,Malawi,Sub-Saharan Africa,2020,0.045,6822634.0,34.9271686210139,10004680.0,0.0,64.57,82.0,86.0,0.026,0.0,0.0,0.0,True,602.507478176106,16.2961471756409,6.401100077198333,0.5496410916956705,37.43077742948575
MWI,Malawi,Sub-Saharan Africa,2021,0.0767414,7816428.0,38.9900105041797,11940135.0,0.0,68.6,84.4,86.3,0.0832,0.0,0.0,0.0,True,617.446994451007,16.4881925800694,6.425593225872022,0.8181635737790544,48.85414976070628
MWI,Malawi,Sub-Saharan Africa,2022,0.13038,7824145.0,38.0390318740177,12269158.0,0.0,70.2,85.9,87.9,0.143,0.0,0.0,0.0,True,604.269740360317,16.7146031979436,6.404020688243706,1.3886501336567765,69.72768993401586
MWI,Malawi,Sub-Saharan Africa,2023,0.202011,8474156.0,40.1533475211569,12892012.0,0.0,74.91,88.69,89.13,0.1976,0.0,0.0,0.0,True,633.214767978695,16.9748746665356,6.45080965050604,1.9865400164924978,43.0554729621693
MWI,Malawi,Sub-Saharan Africa,2024,0.27760898,9528582.0,44.001182898254,14998566.0,0.0,88.89,89.39,90.0,0.2392,0.0,0.0,0.0,True,522.570393642547,17.268503531213,6.2587596994391435,2.4278619490986872,22.215607485491407
MYS,Malaysia,East Asia & Pacific,2019,5.33,40430900.0,120.903646573763,44600700.0,0.0,82.2,95.5,96.7,0.0124,0.0,0.0,0.0,True,10920.191763972,74.8377707734042,9.298368809948004,10.985821900246265,
MYS,Malaysia,East Asia & Pacific,2020,7.99,38837200.0,114.599311091635,43723600.0,0.0,93.5,95.3,96.7,0.062,0.0,0.0,0.0,True,9957.52626697613,75.0511895575672,9.206083952961045,17.144215683245275,56.05765175258266
MYS,Malaysia,East Asia & Pacific,2021,10.57,42016100.0,122.558809259527,47201700.0,4.0,95.4,95.4,98.5,0.1984,0.007936,0.7936000000000001,374592.6912,True,10903.1037480772,75.5088628191907,9.29680277521437,20.964185950941026,22.28139413475145
MYS,Malaysia,East Asia & Pacific,2022,11.65,43239500.0,124.625697060999,47952100.0,47.1,96.9,96.9,98.6,0.341,0.16061100000000003,16.061100000000003,7701634.733100002,True,11754.5678336248,75.9741357073003,9.371997195825758,22.452464374780774,7.099147218606605
MYS,Malaysia,East Asia & Pacific,2023,13.19,45333800.0,129.059430060065,50136500.0,80.2,97.1,97.1,98.6,0.4712,0.3779024,37.790240000000004,18946703.6776,True,11386.0395636528,76.4434752105739,9.340143284268104,24.246073937474176,7.988475263802375
MYS,Malaysia,East Asia & Pacific,2024,15.55,44782900.0,125.944405867054,49661500.0,82.4,98.6,98.6,98.6,0.5704,0.4700096,47.000960000000006,23341381.750400003,True,11874.4273684245,76.9170296648992,9.382142406133784,28.935895918605837,19.342603644721134
NAM,Namibia,Sub-Saharan Africa,2019,0.015956,1652485.0,62.3463022364887,2823655.0,0.0,39.0,69.0,100.0,0.0052,0.0,0.0,0.0,True,4731.9210318831,48.0019807724839,8.462086536853176,0.8046467391030278,
NAM,Namibia,Sub-Saharan Africa,2021,0.08806828,1922131.0,68.3899011865302,2915307.0,0.0,79.0,89.0,100.0,0.0832,0.0,0.0,0.0,True,4412.8355693052,49.0571881483796,8.392272748050816,3.818170214898638,
NAM,Namibia,Sub-Saharan Africa,2022,0.0948593,1987193.0,68.7690463452127,2905781.0,0.0,79.0,89.0,100.0,0.143,0.0,0.0,0.0,True,4349.79908493314,49.5291037671807,8.377884935644369,3.9779435951448434,4.184553627880816
NAM,Namibia,Sub-Saharan Africa,2023,0.109608,1734888.0,58.5498608718249,2597926.0,0.0,85.0,89.0,100.0,0.1976,0.0,0.0,0.0,True,4187.60500396525,49.9545837830821,8.339884251392727,5.264893180424327,32.35213256543481
NAM,Namibia,Sub-Saharan Africa,2024,0.133774,1565865.0,51.6764786736943,2580608.0,0.0,88.0,89.0,100.0,0.2392,0.0,0.0,0.0,True,4413.12752211572,50.4088030252155,8.392338905773798,7.119281249234981,35.221760542180625
NGA,Nigeria,Sub-Saharan Africa,2019,1.10778945,72153824.0,34.4433268340335,184592255.0,0.0,37.8,74.2,89.8,0.0052,0.0,0.0,0.0,True,3189.81286498516,58.9611186427056,8.067717531044092,1.2794302835564197,
NGA,Nigeria,Sub-Saharan Africa,2020,2.08418074,85941222.0,40.1601662227795,204228678.0,0.0,40.53,74.49,90.8,0.026,0.0,0.0,0.0,True,2797.18458068686,59.7659654848781,7.936368683404559,2.0209362200287693,57.955946955639725
NGA,Nigeria,Sub-Saharan Africa,2021,3.334138671,78041883.0,35.7123223291912,195128265.0,0.0,61.94,84.63,92.9,0.0832,0.0,0.0,0.0,True,2787.48779224428,60.5698545383604,7.932896036294849,3.5602022730538163,76.16598870216373
NGA,Nigeria,Sub-Saharan Africa,2022,5.16153034,90398960.0,40.5102384173264,222225300.0,0.0,80.86,86.82,93.9,0.143,0.0,0.0,0.0,True,2899.16047470324,61.3727650622225,7.972176482582176,4.758102619027181,33.64697435985422
NGA,Nigeria,Sub-Saharan Africa,2023,7.27202026,94757184.0,41.581516335064,224412931.0,11.8,84.19,89.42,94.14,0.1976,0.023316800000000002,2.3316800000000004,5232591.429540801,True,2138.76383719983,62.1746763155343,7.667983294945769,6.395311286723477,34.408855772661596
NGA,Nigeria,Sub-Saharan Africa,2024,8.94886199,96321215.0,41.3965235902755,164648433.0,13.28,84.6,89.42,95.31,0.2392,0.03176576,3.176576,5230182.60705408,True,1084.16041805436,62.9755675573659,6.988561158185594,7.74220403227541,21.060628406752492
NIC,Nicaragua,Latin America,2022,0.22963,4446696.0,66.0663287698343,7018624.0,0.0,72.91,85.0,85.0,0.209,0.0,0.0,0.0,True,2322.89053964583,58.9954376220703,7.750567611404438,4.30338240647288,
NIC,Nicaragua,Latin America,2023,0.278159,4824082.0,70.6968874114051,7222326.0,0.0,78.5,79.37,79.37,0.2888,0.0,0.0,0.0,True,2609.44492072931,59.1250953674316,7.866892803648334,4.805042009374357,11.657332663416376
NIC,Nicaragua,Latin America,2024,0.34374348,4863222.0,70.3169976316269,7328421.0,0.0,79.0,87.7,87.7,0.3496,0.0,0.0,0.0,True,2847.53966339498,59.2628402709961,7.9542106244236175,5.890187616358045,22.58347803966401
NLD,Netherlands,Europe,2019,0.759639503,21949000.0,125.154618612554,21762000.0,0.0,99.0,99.0,100.0,0.01,0.0,0.0,0.0,True,53554.9007491475,93.8898028856479,10.888462588946103,2.8841082471486934,
NLD,Netherlands,Europe,2020,0.951731,23125782.0,131.122836766065,21415000.0,0.0,99.0,99.0,100.0,0.05,0.0,0.0,0.0,True,53467.9277413737,94.2532277765935,10.886837271653585,3.429545287016312,18.911808889519044
NLD,Netherlands,Europe,2021,1.257594,24278831.0,136.932085183528,21888000.0,82.3,99.0,99.0,100.0,0.16,0.13168,13.168,2882211.84,True,60141.9880911492,94.6294783220315,11.004463513713938,4.316496951603642,25.86207763300812
NLD,Netherlands,Europe,2022,1.636,21660777.0,120.98004733021,20737000.0,99.0,99.0,99.0,99.0,0.275,0.27225,27.224999999999998,5645648.25,True,59123.318556487,94.9856177734136,10.987380686598927,6.2940186002253435,45.81311352222832
