"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",23,"AUS","Australia","0.0982309057318495",2011,"Estimated for the calendar year. Source: Australian Bureau of Statistics (2017), 8153.0 Internet Activity, Australia, December 2016, Tables 3 & 5","Department of Communications and the Arts","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",23,"AUS","Australia","0.15",2012,"Estimated for the calendar year. Source: Australian Bureau of Statistics (2017), 8153.0 Internet Activity, Australia, December 2016, Tables 3 & 5","Department of Communications and the Arts","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",23,"AUS","Australia","0.211250181172218",2013,"Estimated for the calendar year. Source: Australian Bureau of Statistics (2017), 8153.0 Internet Activity, Australia, December 2016, Tables 3 & 5","Department of Communications and the Arts","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",23,"AUS","Australia","0.31",2014,"Estimated for the calendar year. Source: Australian Bureau of Statistics (2017), 8153.0 Internet Activity, Australia, December 2016, Tables 3 & 5","Department of Communications and the Arts","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",23,"AUS","Australia","0.46",2015,"Estimated for the calendar year. Source: Australian Bureau of Statistics (2017), 8153.0 Internet Activity, Australia, December 2016, Tables 3 & 5","Department of Communications and the Arts","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",23,"AUS","Australia","0.7",2016,"Estimated for the calendar year. Source: Australian Bureau of Statistics (2018), 8153.0 Internet Activity, Australia, June 2018, Table 3, – Volume of data downloaded by access connection. http://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/8153.0December%202017?OpenDocument##Methodology: The ABS reports data in the quarters to June and December each year. To provide figures for data downloaded in a calendar year, the quarters to March and October have been estimated. Each missing quarter is estimated as the geometric mean of the two##","Department of Communications and the Arts","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",23,"AUS","Australia","1.08",2017,"Estimated for the calendar year.######Does not include data uploaded.####Source: Australian Bureau of Statistics (2018), 8153.0 Internet Activity, Australia, June 2017, Table 3, – Volume of data downloaded by access connection. ####http://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/8153.0December%202017?OpenDocument####Methodology: The ABS reports data in the quarters to June and December each year. To provide figures for data downloaded in a calendar year, the quarters to March and October have been estimated. Each missing quarter is estimated as the geometric mean of the two quarters either side ####","Department of Infrastructure, Transport, Regional Development and Communications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",23,"AUS","Australia","1.58",2018,"Estimated for the calendar year. ####Does not include data uploaded.####Source: Australian Bureau of Statistics (2018), 8153.0 Internet Activity, Australia, June 2018, Table 3, – Volume of data downloaded by access connection. ####Methodology: The ABS reports data in the quarters to June and December each year. To provide figures for data downloaded in a calendar year, the quarters to March and October have been estimated. Each missing quarter is estimated as the geometric mean of the two. Data reported for December 2018 and onwards is being collected by a new entity using a different methodology.","Department of Infrastructure, Transport, Regional Development and Communications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",23,"AUS","Australia","2.77",2019,"Estimated for the calendar year.####Does not include data uploaded.####Figures reported from June 2019 comprise a series break and are incomparable with previous data for any broadband measures Australia reports to the ITU due to changes in reporting.####Source: ACCC Internet Activity Report, December 2019.##Methodology: The ACCC reports data in the quarters to June and December each year. To provide figures for data downloaded in a financial year, the quarters to March and October have been estimated. Each missing quarter is estimated as the geometric mean of the two quarters either side.","Department of Infrastructure, Transport, Regional Development and Communications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",23,"AUS","Australia","3.4",2020,"Estimated for the calendar year.####Does not include data uploaded.####Source: ACCC Internet Activity Report, December 2020.##Methodology: The ACCC reports data in the quarters to June and December each year. To provide figures for data downloaded in a financial year, the quarters to March and October have been estimated. Each missing quarter is estimated as the geometric mean of the two quarters either side.","Department of Infrastructure, Transport, Regional Development, Communications and the Arts","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",23,"AUS","Australia","4.23",2021,"Estimated for calendar  year.  #Source: ACCC Internet Activity Record Keeping Rule (RKR), June 2021. Table 5 - Volume of data downloaded by type of access connection##Does not include data uploaded. ##Methodology: The ACCC reports data in the quarters to June and December each year. To provide figures for data downloaded in a financial year, the quarters to March and October have been estimated. Each missing quarter is estimated as the geometric mean of the two quarters either side.","Department of Infrastructure, Transport, Regional Development, Communications and the Arts","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
13068,"i136mwi","Mobile-broadband Internet traffic (within the country)",,"exabytes",23,"AUS","Australia","5.38",2022,"Estimated for calendar year.  Revised.##Does not include data uploads.#.  #Source: ACCC Internet Activity Record Keeping Rule (RKR), Dec 2022. Table 5 - Volume of data downloaded by type of access connection##Methodology: The ACCC reports data in the quarters to June and December each year. To provide figures for data downloaded in a financial year, the quarters to March and October have been estimated. Each missing quarter is estimated as the geometric mean of the two quarters either side.","Department of Infrastructure, Transport, Regional Development and Communications","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
